time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577837209.69996381,0.01221655,0.00636149,-nan,105257.00000000,0.01008458,0.000000,0.000000
1577837209.79980397,0.01219795,0.00329139,-nan,105302.00000000,0.00559294,0.000000,0.000000
1577837209.89965105,0.01218294,0.00396623,-nan,105284.00000000,0.00684070,0.000000,0.000000
1577837209.99949312,0.01217223,0.00493988,-nan,105263.00000000,0.00834809,0.000000,0.000000
1577837210.09933209,0.01215581,0.00315138,-nan,105266.00000000,0.00627860,0.000000,0.000000
1577837210.19997001,0.01214162,0.00389854,-nan,105294.00000000,0.00704640,0.000000,0.000000
1577837210.29981399,0.01212867,0.00405005,-nan,105289.00000000,0.00746699,0.000000,0.000000
1577837210.39965010,0.01212202,0.00635732,-nan,105308.00000000,0.00972109,0.000000,0.000000
1577837210.49947906,0.01210629,0.00344282,-nan,105324.00000000,0.00641279,0.000000,0.000000
1577837210.59932017,0.01208619,0.00279628,-nan,105343.00000000,0.00479035,0.000000,0.000000
1577837210.69996810,0.01207102,0.00440913,-nan,105290.00000000,0.00654739,0.000000,0.000000
1577837210.79980898,0.01205703,0.00396369,-nan,105316.00000000,0.00695203,0.000000,0.000000
1577837210.89965701,0.01204874,0.00505355,-nan,105336.00000000,0.00901529,0.000000,0.000000
1577837210.99950218,0.01203678,0.00364756,-nan,105362.00000000,0.00764841,0.000000,0.000000
1577837211.09932590,0.01202387,0.00433791,-nan,105352.00000000,0.00727104,0.000000,0.000000
1577837211.19996905,0.01200628,0.00341571,-nan,105369.00000000,0.00551585,0.000000,0.000000
1577837211.29980803,0.01198988,0.00379363,-nan,105355.00000000,0.00592314,0.000000,0.000000
1577837211.39964890,0.01197356,0.00384107,-nan,105374.00000000,0.00591591,0.000000,0.000000
1577837211.49950480,0.01197434,0.00718137,-nan,105413.00000000,0.01226629,0.000000,0.000000
1577837211.59932709,0.01197210,0.00530286,-nan,105406.00000000,0.01113670,0.000000,0.000000
1577837211.69997692,0.01196067,0.00495806,-nan,105400.00000000,0.00768488,0.000000,0.000000
1577837211.79982305,0.01195552,0.00558888,-nan,105410.00000000,0.01002564,0.000000,0.000000
1577837211.89966583,0.01194814,0.00571879,-nan,105441.00000000,0.00917114,0.000000,0.000000
1577837211.99949098,0.01193566,0.00387880,-nan,105424.00000000,0.00723136,0.000000,0.000000
1577837212.09932494,0.01192991,0.00452707,-nan,105453.00000000,0.00975586,0.000000,0.000000
1577837212.19998789,0.01191802,0.00493009,-nan,105482.00000000,0.00741497,0.000000,0.000000
1577837212.29982686,0.01191194,0.00712605,-nan,105529.00000000,0.00960045,0.000000,0.000000
1577837212.39965796,0.01190731,0.00683020,-nan,105597.00000000,0.01014419,0.000000,0.000000
1577837212.49949217,0.01190970,0.00756863,-nan,105672.00000000,0.01282011,0.000000,0.000000
1577837212.59933400,0.01190036,0.00484092,-nan,105674.00000000,0.00832219,0.000000,0.000000
1577837212.69998598,0.01189424,0.00591630,-nan,105685.00000000,0.00954504,0.000000,0.000000
1577837212.79981899,0.01188318,0.00530208,-nan,105736.00000000,0.00762689,0.000000,0.000000
1577837212.89965010,0.01187025,0.00475097,-nan,105765.00000000,0.00687922,0.000000,0.000000
1577837212.99949217,0.01186817,0.00558826,-nan,105823.00000000,0.01106088,0.000000,0.000000
1577837213.09932709,0.01186402,0.00785913,-nan,105841.00000000,0.01025474,0.000000,0.000000
1577837213.19996810,0.01185507,0.00455103,-nan,105754.00000000,0.00837459,0.000000,0.000000
1577837213.29979897,0.01185123,0.00661388,-nan,105768.00000000,0.01035268,0.000000,0.000000
1577837213.39963484,0.01184139,0.00497786,-nan,105803.00000000,0.00799460,0.000000,0.000000
1577837213.49947190,0.01183580,0.00570353,-nan,105840.00000000,0.00964589,0.000000,0.000000
1577837213.59929395,0.01182140,0.00404806,-nan,105900.00000000,0.00616161,0.000000,0.000000
1577837213.69992805,0.01180971,0.00477565,-nan,105934.00000000,0.00720209,0.000000,0.000000
1577837213.79976392,0.01179547,0.00407609,-nan,105991.00000000,0.00617117,0.000000,0.000000
1577837213.89961505,0.01178523,0.00457997,-nan,106026.00000000,0.00772901,0.000000,0.000000
1577837213.99944901,0.01178372,0.00629452,-nan,106009.00000000,0.01118465,0.000000,0.000000
1577837214.09929013,0.01178166,0.00693425,-nan,106039.00000000,0.01096380,0.000000,0.000000
1577837214.19993496,0.01177550,0.00620947,-nan,106076.00000000,0.00931780,0.000000,0.000000
1577837214.29979396,0.01176712,0.00554636,-nan,106152.00000000,0.00841573,0.000000,0.000000
1577837214.39962697,0.01175816,0.00534000,-nan,106126.00000000,0.00816203,0.000000,0.000000
1577837214.49947500,0.01175815,0.00711381,-nan,106285.00000000,0.01175527,0.000000,0.000000
1577837214.59929705,0.01175081,0.00536282,-nan,106399.00000000,0.00879116,0.000000,0.000000
1577837214.69993281,0.01173991,0.00503449,-nan,106461.00000000,0.00733697,0.000000,0.000000
1577837214.79975820,0.01173282,0.00675056,-nan,106463.00000000,0.00886422,0.000000,0.000000
1577837214.89959908,0.01172911,0.00598636,-nan,106522.00000000,0.01022148,0.000000,0.000000
1577837214.99944806,0.01172580,0.00649174,-nan,106548.00000000,0.01037868,0.000000,0.000000
1577837215.09967113,0.01171554,0.00505109,-nan,106618.00000000,0.00753101,0.000000,0.000000
1577837215.19950008,0.01170676,0.00535958,-nan,106662.00000000,0.00811489,0.000000,0.000000
1577837215.29935479,0.01169649,0.00505780,-nan,106687.00000000,0.00748501,0.000000,0.000000
1577837215.39960408,0.01169705,0.00876711,-nan,106805.00000000,0.01192861,0.000000,0.000000
1577837215.49945498,0.01170042,0.00982016,-nan,106777.00000000,0.01308787,0.000000,0.000000
1577837215.59929180,0.01170123,0.00817493,-nan,106857.00000000,0.01203705,0.000000,0.000000
1577837215.69992709,0.01170305,0.00949185,-nan,106900.00000000,0.01245661,0.000000,0.000000
1577837215.79975200,0.01170462,0.00914367,-nan,106966.00000000,0.01235583,0.000000,0.000000
1577837215.89958501,0.01169858,0.00701863,-nan,107104.00000000,0.00918372,0.000000,0.000000
1577837215.99942923,0.01170091,0.00948365,-nan,107106.00000000,0.01267207,0.000000,0.000000
1577837216.09966397,0.01169731,0.00529369,-nan,107105.00000000,0.01019224,0.000000,0.000000
1577837216.19951010,0.01169852,0.00727132,-nan,107121.00000000,0.01220514,0.000000,0.000000
1577837216.29934096,0.01170569,0.01130426,-nan,107154.00000000,0.01471968,0.000000,0.000000
1577837216.39998007,0.01171287,0.01056007,-nan,107190.00000000,0.01473498,0.000000,0.000000
1577837216.49981380,0.01170810,0.00665721,-nan,107227.00000000,0.00969611,0.000000,0.000000
1577837216.59964108,0.01171331,0.01042993,-nan,107273.00000000,0.01391679,0.000000,0.000000
1577837216.69948101,0.01170746,0.00543770,-nan,107312.00000000,0.00922654,0.000000,0.000000
1577837216.79933381,0.01170862,0.00749880,-nan,107372.00000000,0.01219961,0.000000,0.000000
1577837216.89996600,0.01170847,0.00743475,-nan,107401.00000000,0.01164644,0.000000,0.000000
1577837216.99980497,0.01169918,0.00532169,-nan,107426.00000000,0.00773221,0.000000,0.000000
1577837217.09964800,0.01169151,0.00626019,-nan,107424.00000000,0.00841016,0.000000,0.000000
1577837217.19947219,0.01168687,0.00550635,-nan,107479.00000000,0.00969590,0.000000,0.000000
1577837217.29931808,0.01168186,0.00674423,-nan,107497.00000000,0.00952660,0.000000,0.000000
1577837217.39996099,0.01167508,0.00643431,-nan,107536.00000000,0.00875149,0.000000,0.000000
1577837217.49980283,0.01166402,0.00463244,-nan,107581.00000000,0.00688701,0.000000,0.000000
1577837217.59963489,0.01165653,0.00559506,-nan,107586.00000000,0.00841328,0.000000,0.000000
1577837217.69948792,0.01165045,0.00608515,-nan,107606.00000000,0.00901396,0.000000,0.000000
1577837217.79932117,0.01164906,0.00633734,-nan,107619.00000000,0.01104400,0.000000,0.000000
1577837217.89997220,0.01165091,0.01027952,-nan,107686.00000000,0.01245419,0.000000,0.000000
1577837217.99980807,0.01165061,0.00945595,-nan,107772.00000000,0.01152087,0.000000,0.000000
1577837218.09964705,0.01165250,0.00895456,-nan,107895.00000000,0.01247956,0.000000,0.000000
1577837218.19948912,0.01164904,0.00666429,-nan,108073.00000000,0.01013150,0.000000,0.000000
1577837218.29932499,0.01165531,0.01140222,-nan,108241.00000000,0.01441485,0.000000,0.000000
1577837218.39996696,0.01165186,0.00735920,-nan,108357.00000000,0.01013134,0.000000,0.000000
1577837218.49980402,0.01164716,0.00638062,-nan,108481.00000000,0.00956896,0.000000,0.000000
1577837218.59963894,0.01163990,0.00631994,-nan,108580.00000000,0.00842282,0.000000,0.000000
1577837218.69947195,0.01163853,0.00786484,-nan,108633.00000000,0.01103214,0.000000,0.000000
1577837218.79930019,0.01163663,0.00818181,-nan,108685.00000000,0.01078717,0.000000,0.000000
1577837218.89994597,0.01163844,0.00885459,-nan,108731.00000000,0.01244768,0.000000,0.000000
1577837218.99980402,0.01163066,0.00611209,-nan,108802.00000000,0.00815399,0.000000,0.000000
1577837219.09963393,0.01162370,0.00616006,-nan,108836.00000000,0.00850541,0.000000,0.000000
1577837219.19947505,0.01161930,0.00741659,-nan,108924.00000000,0.00964505,0.000000,0.000000
1577837219.29931688,0.01162316,0.01120475,-nan,109001.00000000,0.01335780,0.000000,0.000000
1577837219.39996696,0.01162283,0.00933893,-nan,109136.00000000,0.01147235,0.000000,0.000000
1577837219.49980402,0.01162421,0.00968938,-nan,109188.00000000,0.01225160,0.000000,0.000000
1577837219.59964299,0.01162537,0.00777316,-nan,109307.00000000,0.01214891,0.000000,0.000000
1577837219.69949889,0.01162573,0.00914161,-nan,109484.00000000,0.01179035,0.000000,0.000000
1577837219.79934096,0.01162480,0.00873385,-nan,109646.00000000,0.01120002,0.000000,0.000000
1577837219.89998388,0.01164329,0.01754392,-nan,109788.00000000,0.02007662,0.000000,0.000000
1577837219.99982595,0.01164185,0.00831043,-nan,109942.00000000,0.01098141,0.000000,0.000000
1577837220.09968400,0.01165372,0.01402815,-nan,109917.00000000,0.01709232,0.000000,0.000000
1577837220.19953799,0.01165164,0.00724631,-nan,110091.00000000,0.01069745,0.000000,0.000000
1577837220.29938102,0.01164705,0.00733918,-nan,110191.00000000,0.00953649,0.000000,0.000000
1577837220.39961815,0.01163967,0.00605285,-nan,110259.00000000,0.00823740,0.000000,0.000000
1577837220.49945593,0.01164198,0.00930255,-nan,110344.00000000,0.01270704,0.000000,0.000000
1577837220.59930587,0.01164126,0.00804846,-nan,110368.00000000,0.01130689,0.000000,0.000000
1577837220.69995999,0.01163432,0.00536885,-nan,110386.00000000,0.00841668,0.000000,0.000000
1577837220.79980898,0.01162704,0.00579274,-nan,110411.00000000,0.00824220,0.000000,0.000000
1577837220.89965010,0.01162507,0.00676903,-nan,110437.00000000,0.01070362,0.000000,0.000000
1577837220.99948907,0.01162774,0.01013726,-nan,110472.00000000,0.01287816,0.000000,0.000000
1577837221.09932804,0.01162239,0.00676752,-nan,110450.00000000,0.00911881,0.000000,0.000000
1577837221.19996810,0.01161868,0.00742626,-nan,110542.00000000,0.00987784,0.000000,0.000000
1577837221.29980111,0.01162985,0.01234090,-nan,110689.00000000,0.01688008,0.000000,0.000000
1577837221.39963007,0.01163893,0.01323674,-nan,110903.00000000,0.01591287,0.000000,0.000000
1577837221.49947000,0.01166289,0.01526346,-nan,111382.00000000,0.02297354,0.000000,0.000000
1577837221.59929013,0.01166918,0.01238965,-nan,112260.00000000,0.01464463,0.000000,0.000000
1577837221.69995117,0.01167883,0.01414356,-nan,113062.00000000,0.01625390,0.000000,0.000000
1577837221.79978490,0.01167997,0.00996690,-nan,113517.00000000,0.01221869,0.000000,0.000000
1577837221.89961505,0.01167986,0.00910824,-nan,113552.00000000,0.01162852,0.000000,0.000000
1577837221.99945283,0.01168645,0.01237055,-nan,114046.00000000,0.01482975,0.000000,0.000000
1577837222.09928298,0.01169021,0.01035485,-nan,114457.00000000,0.01348794,0.000000,0.000000
1577837222.19992018,0.01169467,0.01038605,-nan,114702.00000000,0.01383296,0.000000,0.000000
1577837222.29975510,0.01170136,0.01136233,-nan,115037.00000000,0.01491135,0.000000,0.000000
1577837222.39960289,0.01169989,0.00888622,-nan,115255.00000000,0.01099257,0.000000,0.000000
1577837222.49943399,0.01170465,0.00957032,-nan,115210.00000000,0.01400032,0.000000,0.000000
1577837222.59967494,0.01169877,0.00685378,-nan,115294.00000000,0.00885483,0.000000,0.000000
1577837222.69951582,0.01169267,0.00672852,-nan,115461.00000000,0.00874273,0.000000,0.000000
1577837222.79935408,0.01168421,0.00556861,-nan,115356.00000000,0.00757936,0.000000,0.000000
1577837222.89998889,0.01167850,0.00657720,-nan,115464.00000000,0.00890633,0.000000,0.000000
1577837222.99983692,0.01167342,0.00598363,-nan,115538.00000000,0.00919742,0.000000,0.000000
1577837223.09968901,0.01166669,0.00594466,-nan,115589.00000000,0.00838498,0.000000,0.000000
1577837223.19952416,0.01165490,0.00399696,-nan,115537.00000000,0.00588792,0.000000,0.000000
1577837223.29936504,0.01164516,0.00449471,-nan,115579.00000000,0.00687093,0.000000,0.000000
1577837223.39962387,0.01163425,0.00439658,-nan,115608.00000000,0.00628042,0.000000,0.000000
1577837223.49945903,0.01162708,0.00518788,-nan,115618.00000000,0.00809694,0.000000,0.000000
1577837223.59928799,0.01161785,0.00451068,-nan,115653.00000000,0.00707013,0.000000,0.000000
1577837223.69991612,0.01161577,0.00856856,-nan,115697.00000000,0.01058781,0.000000,0.000000
1577837223.79974604,0.01160796,0.00426130,-nan,115741.00000000,0.00774252,0.000000,0.000000
1577837223.89956880,0.01159723,0.00416208,-nan,115793.00000000,0.00627531,0.000000,0.000000
1577837223.99941611,0.01159297,0.00657491,-nan,115824.00000000,0.00947316,0.000000,0.000000
1577837224.09963298,0.01158606,0.00471723,-nan,115584.00000000,0.00814310,0.000000,0.000000
1577837224.19947290,0.01158292,0.00583283,-nan,115597.00000000,0.01001910,0.000000,0.000000
1577837224.29930282,0.01157530,0.00544581,-nan,115622.00000000,0.00776362,0.000000,0.000000
1577837224.39994121,0.01157507,0.00859436,-nan,115703.00000000,0.01146115,0.000000,0.000000
1577837224.49978018,0.01157901,0.01024791,-nan,115761.00000000,0.01355417,0.000000,0.000000
1577837224.59961486,0.01157314,0.00607726,-nan,115842.00000000,0.00862465,0.000000,0.000000
1577837224.69946599,0.01157420,0.00925349,-nan,115842.00000000,0.01210875,0.000000,0.000000
1577837224.79931498,0.01156882,0.00666272,-nan,115843.00000000,0.00884955,0.000000,0.000000
1577837224.89996099,0.01156400,0.00696966,-nan,115857.00000000,0.00912353,0.000000,0.000000
1577837224.99979281,0.01155626,0.00556679,-nan,115858.00000000,0.00763485,0.000000,0.000000
1577837225.09962296,0.01155225,0.00632794,-nan,115877.00000000,0.00951595,0.000000,0.000000
1577837225.19946694,0.01155649,0.01152952,-nan,115872.00000000,0.01371095,0.000000,0.000000
1577837225.29931688,0.01155581,0.00798795,-nan,115906.00000000,0.01120946,0.000000,0.000000
1577837225.39997911,0.01154853,0.00481394,-nan,115939.00000000,0.00783198,0.000000,0.000000
1577837225.49982595,0.01154744,0.00643157,-nan,115972.00000000,0.01098459,0.000000,0.000000
1577837225.59968519,0.01154261,0.00635625,-nan,115931.00000000,0.00906952,0.000000,0.000000
1577837225.69952703,0.01154127,0.00809834,-nan,115967.00000000,0.01085213,0.000000,0.000000
1577837225.79937100,0.01153960,0.00842816,-nan,115996.00000000,0.01067985,0.000000,0.000000
1577837225.89962292,0.01153427,0.00638833,-nan,116057.00000000,0.00878137,0.000000,0.000000
1577837225.99946284,0.01153662,0.00956888,-nan,116097.00000000,0.01274954,0.000000,0.000000
1577837226.09929180,0.01153010,0.00594493,-nan,116144.00000000,0.00815619,0.000000,0.000000
1577837226.19994807,0.01152676,0.00779861,-nan,116172.00000000,0.00979129,0.000000,0.000000
1577837226.29978704,0.01152838,0.01010017,-nan,116267.00000000,0.01237341,0.000000,0.000000
1577837226.39960504,0.01153064,0.00950772,-nan,116307.00000000,0.01270863,0.000000,0.000000
1577837226.49945593,0.01153653,0.00876395,-nan,116380.00000000,0.01460927,0.000000,0.000000
1577837226.59928703,0.01153382,0.00677267,-nan,116409.00000000,0.01011531,0.000000,0.000000
1577837226.69991803,0.01153523,0.00830384,-nan,116449.00000000,0.01227250,0.000000,0.000000
1577837226.79975390,0.01153260,0.00748084,-nan,116523.00000000,0.01015591,0.000000,0.000000
1577837226.89959192,0.01154165,0.01108016,-nan,116529.00000000,0.01629989,0.000000,0.000000
1577837226.99943805,0.01153655,0.00657819,-nan,116594.00000000,0.00885012,0.000000,0.000000
1577837227.09929085,0.01153703,0.00674696,-nan,116603.00000000,0.01178805,0.000000,0.000000
1577837227.19993401,0.01153295,0.00663680,-nan,116630.00000000,0.00937652,0.000000,0.000000
1577837227.29977083,0.01153099,0.00631994,-nan,116668.00000000,0.01049379,0.000000,0.000000
1577837227.39959908,0.01153594,0.00910904,-nan,116694.00000000,0.01416314,0.000000,0.000000
1577837227.49942708,0.01153242,0.00645283,-nan,116739.00000000,0.00966144,0.000000,0.000000
1577837227.59928608,0.01153188,0.00822016,-nan,116783.00000000,0.01124142,0.000000,0.000000
1577837227.69991493,0.01153456,0.00888338,-nan,116801.00000000,0.01296762,0.000000,0.000000
1577837227.79974699,0.01153661,0.00835057,-nan,116824.00000000,0.01263064,0.000000,0.000000
1577837227.89959812,0.01153075,0.00562906,-nan,116687.00000000,0.00839208,0.000000,0.000000
1577837227.99943185,0.01152484,0.00516612,-nan,116662.00000000,0.00834892,0.000000,0.000000
1577837228.09928918,0.01152315,0.00691577,-nan,116684.00000000,0.01061414,0.000000,0.000000
1577837228.19991899,0.01151956,0.00658353,-nan,116655.00000000,0.00958594,0.000000,0.000000
1577837228.29977703,0.01152566,0.00937564,-nan,116688.00000000,0.01481725,0.000000,0.000000
1577837228.39962792,0.01153187,0.01032348,-nan,116712.00000000,0.01489394,0.000000,0.000000
1577837228.49946404,0.01153039,0.00767484,-nan,116707.00000000,0.01072955,0.000000,0.000000
1577837228.59930301,0.01152700,0.00676975,-nan,116743.00000000,0.00968674,0.000000,0.000000
1577837228.69995213,0.01152385,0.00610472,-nan,116761.00000000,0.00981008,0.000000,0.000000
1577837228.79978013,0.01152568,0.00875118,-nan,116783.00000000,0.01252338,0.000000,0.000000
1577837228.89963007,0.01153478,0.01262640,-nan,116847.00000000,0.01650178,0.000000,0.000000
1577837228.99946499,0.01152936,0.00649163,-nan,116896.00000000,0.00856641,0.000000,0.000000
1577837229.09930396,0.01152842,0.00765107,-nan,116983.00000000,0.01101198,0.000000,0.000000
1577837229.19994020,0.01152780,0.00725434,-nan,117083.00000000,0.01118819,0.000000,0.000000
1577837229.29978013,0.01152862,0.00797620,-nan,117152.00000000,0.01197805,0.000000,0.000000
1577837229.39962006,0.01152902,0.00770765,-nan,117189.00000000,0.01175123,0.000000,0.000000
1577837229.49945498,0.01153193,0.00993445,-nan,117258.00000000,0.01313503,0.000000,0.000000
1577837229.59930587,0.01153434,0.00896715,-nan,117293.00000000,0.01286517,0.000000,0.000000
1577837229.69994020,0.01152893,0.00570982,-nan,117314.00000000,0.00853370,0.000000,0.000000
1577837229.79978395,0.01153477,0.01034863,-nan,117365.00000000,0.01477467,0.000000,0.000000
1577837229.89963603,0.01153547,0.00832140,-nan,117427.00000000,0.01192410,0.000000,0.000000
1577837229.99946904,0.01153437,0.00733029,-nan,117421.00000000,0.01092187,0.000000,0.000000
1577837230.09930182,0.01153299,0.00682357,-nan,116258.00000000,0.01076710,0.000000,0.000000
1577837230.19993711,0.01153136,0.00712704,-nan,116284.00000000,0.01062079,0.000000,0.000000
1577837230.29978490,0.01153075,0.00805326,-nan,116340.00000000,0.01118856,0.000000,0.000000
1577837230.39963293,0.01152809,0.00734301,-nan,116367.00000000,0.01003420,0.000000,0.000000
1577837230.49947286,0.01152541,0.00689019,-nan,116445.00000000,0.01001723,0.000000,0.000000
1577837230.59931397,0.01152191,0.00618977,-nan,116423.00000000,0.00955170,0.000000,0.000000
1577837230.69995904,0.01152862,0.01224085,-nan,116517.00000000,0.01531290,0.000000,0.000000
1577837230.79980993,0.01152728,0.00807836,-nan,116552.00000000,0.01077076,0.000000,0.000000
1577837230.89965391,0.01152775,0.00934933,-nan,116608.00000000,0.01179463,0.000000,0.000000
1577837230.99948907,0.01152608,0.00765138,-nan,116685.00000000,0.01058145,0.000000,0.000000
1577837231.09931588,0.01152308,0.00676762,-nan,116806.00000000,0.00981743,0.000000,0.000000
1577837231.19995189,0.01152075,0.00673575,-nan,116875.00000000,0.01019569,0.000000,0.000000
1577837231.29980993,0.01152118,0.00797791,-nan,116888.00000000,0.01176802,0.000000,0.000000
1577837231.39964104,0.01152130,0.00849303,-nan,116875.00000000,0.01158896,0.000000,0.000000
1577837231.49949789,0.01152808,0.01260317,-nan,116924.00000000,0.01540656,0.000000,0.000000
1577837231.59933209,0.01152528,0.00690477,-nan,117017.00000000,0.00991739,0.000000,0.000000
1577837231.69996500,0.01152204,0.00688188,-nan,117124.00000000,0.00966458,0.000000,0.000000
1577837231.79980278,0.01152509,0.00827489,-nan,117149.00000000,0.01327995,0.000000,0.000000
1577837231.89964390,0.01152647,0.00873038,-nan,117211.00000000,0.01232083,0.000000,0.000000
1577837231.99947810,0.01152393,0.00649362,-nan,117310.00000000,0.01005814,0.000000,0.000000
1577837232.09932590,0.01152227,0.00644982,-nan,117363.00000000,0.01056353,0.000000,0.000000
1577837232.19994903,0.01152516,0.00927168,-nan,117465.00000000,0.01319713,0.000000,0.000000
1577837232.29978704,0.01152884,0.00861561,-nan,117528.00000000,0.01366514,0.000000,0.000000
1577837232.39962792,0.01152722,0.00758216,-nan,117587.00000000,0.01058293,0.000000,0.000000
1577837232.49946499,0.01153484,0.01038150,-nan,117634.00000000,0.01597164,0.000000,0.000000
1577837232.59930587,0.01153819,0.00966206,-nan,117727.00000000,0.01349241,0.000000,0.000000
1577837232.69995499,0.01154723,0.01230320,-nan,117787.00000000,0.01682306,0.000000,0.000000
1577837232.79980493,0.01154804,0.00839484,-nan,117835.00000000,0.01202337,0.000000,0.000000
1577837232.89964294,0.01154720,0.00800977,-nan,117868.00000000,0.01105146,0.000000,0.000000
1577837232.99948382,0.01154931,0.00892147,-nan,117942.00000000,0.01278954,0.000000,0.000000
1577837233.09931707,0.01155090,0.00853694,-nan,117963.00000000,0.01248846,0.000000,0.000000
1577837233.19995403,0.01155332,0.00785705,-nan,117976.00000000,0.01298007,0.000000,0.000000
1577837233.29978490,0.01155234,0.00744895,-nan,118052.00000000,0.01096954,0.000000,0.000000
1577837233.39962912,0.01155262,0.00947636,-nan,118131.00000000,0.01172180,0.000000,0.000000
1577837233.49944901,0.01155944,0.01215993,-nan,118204.00000000,0.01559234,0.000000,0.000000
1577837233.59929395,0.01156688,0.01252318,-nan,118277.00000000,0.01598076,0.000000,0.000000
1577837233.69992709,0.01156666,0.00827547,-nan,118337.00000000,0.01143849,0.000000,0.000000
1577837233.79977703,0.01157075,0.01093941,-nan,118465.00000000,0.01399999,0.000000,0.000000
1577837233.89962912,0.01156992,0.00874863,-nan,118544.00000000,0.01107898,0.000000,0.000000
1577837233.99947381,0.01158197,0.01589917,-nan,118665.00000000,0.01877450,0.000000,0.000000
1577837234.09930182,0.01158537,0.00979650,-nan,118727.00000000,0.01361591,0.000000,0.000000
1577837234.19996595,0.01158815,0.01001323,-nan,118758.00000000,0.01325790,0.000000,0.000000
1577837234.29980803,0.01158911,0.00893135,-nan,118876.00000000,0.01216244,0.000000,0.000000
1577837234.39965010,0.01159419,0.01063850,-nan,118924.00000000,0.01465096,0.000000,0.000000
1577837234.49947691,0.01160602,0.00941944,-nan,118991.00000000,0.01872490,0.000000,0.000000
1577837234.59932208,0.01160741,0.00939666,-nan,119123.00000000,0.01244828,0.000000,0.000000
1577837234.69996500,0.01160827,0.00859014,-nan,119116.00000000,0.01212735,0.000000,0.000000
1577837234.79980588,0.01160955,0.00926649,-nan,119250.00000000,0.01237990,0.000000,0.000000
1577837234.89962602,0.01160971,0.00816568,-nan,119321.00000000,0.01170598,0.000000,0.000000
1577837234.99947810,0.01160978,0.00883888,-nan,119402.00000000,0.01165610,0.000000,0.000000
1577837235.09931207,0.01161324,0.00937340,-nan,119467.00000000,0.01371517,0.000000,0.000000
1577837235.19995809,0.01161230,0.00869250,-nan,119515.00000000,0.01104127,0.000000,0.000000
1577837235.29980111,0.01162381,0.01419349,-nan,119582.00000000,0.01864317,0.000000,0.000000
1577837235.39964604,0.01162599,0.00867775,-nan,119624.00000000,0.01296104,0.000000,0.000000
1577837235.49947691,0.01162919,0.00934474,-nan,119632.00000000,0.01358376,0.000000,0.000000
1577837235.59931898,0.01162687,0.00791952,-nan,119641.00000000,0.01020478,0.000000,0.000000
1577837235.69997501,0.01162737,0.00898065,-nan,119734.00000000,0.01193451,0.000000,0.000000
1577837235.79981899,0.01162622,0.00872394,-nan,119780.00000000,0.01091962,0.000000,0.000000
1577837235.89966893,0.01163226,0.01213302,-nan,119761.00000000,0.01535561,0.000000,0.000000
1577837235.99950480,0.01163921,0.01176094,-nan,119786.00000000,0.01592218,0.000000,0.000000
1577837236.09934592,0.01164538,0.01155395,-nan,119748.00000000,0.01545852,0.000000,0.000000
1577837236.19997692,0.01164685,0.00950354,-nan,119800.00000000,0.01255770,0.000000,0.000000
1577837236.29980803,0.01164763,0.00917751,-nan,119807.00000000,0.01213199,0.000000,0.000000
1577837236.39965892,0.01164881,0.00885461,-nan,119872.00000000,0.01238338,0.000000,0.000000
1577837236.49951696,0.01164867,0.00882473,-nan,119951.00000000,0.01156222,0.000000,0.000000
1577837236.59937096,0.01164864,0.00896919,-nan,120029.00000000,0.01163113,0.000000,0.000000
1577837236.69960403,0.01165395,0.01122131,-nan,120003.00000000,0.01496213,0.000000,0.000000
1577837236.79943490,0.01167212,0.01779741,-nan,120112.00000000,0.02302841,0.000000,0.000000
1577837236.89966702,0.01167598,0.01007099,-nan,120226.00000000,0.01409482,0.000000,0.000000
1577837236.99951410,0.01168777,0.01564028,-nan,120361.00000000,0.01908221,0.000000,0.000000
1577837237.09935904,0.01169167,0.01131717,-nan,120448.00000000,0.01413799,0.000000,0.000000
1577837237.19999695,0.01169120,0.00806130,-nan,120552.00000000,0.01139914,0.000000,0.000000
1577837237.29984522,0.01169276,0.01023271,-nan,120645.00000000,0.01267383,0.000000,0.000000
1577837237.39967704,0.01169475,0.00918922,-nan,120713.00000000,0.01294873,0.000000,0.000000
1577837237.49952412,0.01170036,0.01253960,-nan,120761.00000000,0.01524678,0.000000,0.000000
1577837237.59937310,0.01170006,0.00815918,-nan,120751.00000000,0.01150973,0.000000,0.000000
1577837237.69962502,0.01170052,0.00924424,-nan,120745.00000000,0.01199553,0.000000,0.000000
1577837237.79947495,0.01170427,0.01102942,-nan,120821.00000000,0.01408505,0.000000,0.000000
1577837237.89931798,0.01170926,0.01118742,-nan,120876.00000000,0.01488099,0.000000,0.000000
1577837237.99996209,0.01170595,0.00695751,-nan,120889.00000000,0.00959668,0.000000,0.000000
1577837238.09980202,0.01171713,0.01190589,-nan,120946.00000000,0.01884948,0.000000,0.000000
1577837238.19963694,0.01171798,0.00976141,-nan,121003.00000000,0.01226422,0.000000,0.000000
1577837238.29948211,0.01171665,0.00824453,-nan,121029.00000000,0.01086144,0.000000,0.000000
1577837238.39930797,0.01171376,0.00757838,-nan,121054.00000000,0.00986104,0.000000,0.000000
1577837238.49995399,0.01172017,0.01273313,-nan,121061.00000000,0.01583829,0.000000,0.000000
1577837238.59978795,0.01172392,0.01122363,-nan,121116.00000000,0.01413173,0.000000,0.000000
